datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
08-10-2012 11.00,54,61,82,81,88,83,24,37,69,86,76,61,76,74,79,,64,75,80,81,75,88,82,83,65,95,62,54,,93,41,57,24,54,54,40
08-10-2012 12.00,80,70,87,81,88,77,22,37,64,86,81,57,81,80,74,,64,75,80,81,80,94,93,83,65,95,62,54,,93,45,58,21,64,64,53
08-10-2012 13.00,83,70,87,87,88,77,25,43,69,92,81,66,76,80,74,80,64,70,80,76,75,94,87,83,65,94,58,50,,66,45,57,20,64,64,53
08-10-2012 14.00,87,,87,67,88,77,23,37,95,79,81,65,57,69,,65,56,,70,76,,74,87,88,75,49,76,,,62,45,57,20,64,64,53
08-10-2012 15.00,88,75,87,50,88,73,22,31,95,69,76,53,66,60,51,,45,66,70,72,49,69,82,83,65,48,66,58,,54,55,61,21,64,64,53
08-10-2012 16.00,66,57,82,81,77,73,14,29,,48,71,53,67,52,44,49,39,62,57,72,45,66,87,79,57,70,71,62,61,47,63,61,22,64,64,53
08-10-2012 17.00,,54,76,62,73,73,11,42,60,,71,50,67,43,42,53,,,28,63,42,66,93,74,61,41,58,66,,58,68,61,35,64,64,53
08-10-2012 18.00,51,36,67,51,64,68,11,23,,26,66,40,59,32,31,40,34,44,,55,39,52,87,78,65,61,71,76,,47,69,65,32,66,66,75
08-10-2012 19.00,,29,82,42,61,53,10,,38,,66,,55,28,27,44,,,49,59,43,70,87,77,65,,71,71,,63,72,64,44,66,66,75
08-10-2012 20.00,,,47,42,60,50,10,,31,,66,57,55,30,31,42,,41,45,59,57,70,82,76,70,41,71,71,,75,79,69,50,66,66,75
08-10-2012 21.00,,18,77,39,54,53,10,,29,,66,,55,28,25,43,,36,49,59,57,74,87,73,75,,71,76,,75,61,64,44,66,66,75
08-10-2012 22.00,40,17,49,30,57,64,9,17,26,14,66,,56,28,21,32,29,,50,55,70,62,87,88,75,47,71,76,,81,71,64,41,66,66,75
08-10-2012 23.00,37,15,52,30,64,64,9,15,24,16,66,53,59,28,23,40,29,43,52,58,65,69,82,88,81,75,81,76,81,81,72,64,38,66,66,75
09-10-2012 0.00,40,19,55,35,64,69,9,17,25,18,66,50,59,34,27,65,36,50,60,62,75,74,82,83,81,81,81,71,,81,75,68,53,66,66,75
09-10-2012 1.00,55,24,59,37,68,73,12,15,28,22,66,53,63,42,33,65,39,57,58,66,75,78,76,83,81,65,87,81,,81,76,68,45,66,66,75
09-10-2012 2.00,54,32,67,45,73,77,14,17,36,26,71,61,63,45,33,80,41,57,56,66,75,78,76,83,81,81,76,87,65,87,78,68,38,66,66,75
09-10-2012 3.00,54,51,63,51,77,73,17,20,35,38,76,57,63,49,36,86,45,57,,66,81,78,81,88,80,87,93,81,80,81,80,68,60,66,66,75
09-10-2012 4.00,58,41,72,62,82,77,18,24,34,38,81,53,67,49,39,80,48,61,,66,75,78,81,83,86,94,93,76,,81,81,73,68,66,66,75
09-10-2012 5.00,54,50,72,66,82,77,21,26,48,55,76,50,67,52,45,80,55,61,,71,75,83,76,83,86,93,93,76,,87,68,69,60,66,66,75
09-10-2012 6.00,54,57,82,62,82,73,24,26,45,41,76,57,67,52,51,86,59,66,,81,86,83,71,94,93,95,87,76,,87,53,65,53,61,61,46
09-10-2012 7.00,58,62,82,71,82,82,25,33,41,44,70,75,67,56,42,93,59,66,,76,86,83,76,94,86,96,87,76,,87,49,61,47,61,61,46
09-10-2012 8.00,60,64,88,76,85,77,26,35,37,51,70,75,69,60,45,46,61,66,,78,89,83,71,94,89,94,87,78,43,82,41,63,41,61,61,46
09-10-2012 9.00,62,66,94,81,88,73,27,37,34,59,70,75,71,65,48,,64,66,,81,93,83,66,94,93,93,87,81,86,77,33,65,35,61,61,46
09-10-2012 10.00,66,81,94,81,88,73,,40,36,44,66,75,71,69,52,,64,75,,81,,88,71,88,93,81,81,76,100,72,33,69,31,61,61,46
09-10-2012 11.00,66,75,94,87,88,73,,35,45,40,66,81,66,65,52,,64,87,86,81,,83,71,83,93,81,81,81,100,72,39,61,29,61,61,46
09-10-2012 12.00,86,81,76,87,88,73,,40,48,30,70,75,71,69,56,86,64,87,86,81,,94,71,88,93,80,81,76,,67,42,61,29,63,63,56
09-10-2012 13.00,66,81,76,81,88,68,36,40,56,35,66,81,71,69,52,93,55,87,80,82,86,88,76,94,93,80,75,66,,72,51,65,25,63,63,56
09-10-2012 14.00,66,81,81,87,88,68,36,42,48,14,66,66,71,,52,75,45,76,75,82,,83,71,83,93,74,70,66,,72,57,57,26,63,63,56
09-10-2012 15.00,66,81,76,87,82,64,34,37,42,12,62,53,76,43,49,61,42,76,49,82,45,78,76,88,87,44,66,62,,72,68,65,27,63,63,56
09-10-2012 16.00,92,66,67,76,77,64,21,33,37,13,62,50,71,37,43,53,37,66,49,76,34,74,87,88,81,37,62,58,,68,69,65,27,63,63,56
09-10-2012 17.00,76,,81,66,82,68,,,,7,62,48,67,94,,50,,58,43,76,37,69,71,81,75,39,71,,,82,73,65,29,63,63,56
09-10-2012 18.00,72,50,71,48,72,60,15,48,,,54,43,55,94,,45,,50,40,82,32,83,76,77,65,40,66,,,88,74,65,33,65,65,73
09-10-2012 19.00,63,44,71,42,68,56,,,,,51,44,63,94,43,39,,47,40,72,34,66,87,79,65,38,66,,,88,76,65,39,65,65,73
09-10-2012 20.00,59,,74,42,60,56,16,,,,52,43,60,100,41,39,,44,,87,30,74,93,72,65,37,66,,,88,80,69,42,65,65,73
09-10-2012 21.00,55,,71,37,51,53,15,,,,45,44,60,94,41,39,,38,40,76,30,83,93,68,57,37,71,54,,88,79,78,53,65,65,73
09-10-2012 22.00,55,30,56,37,57,64,,19,14,,46,37,52,36,27,31,28,38,,77,30,94,87,70,57,39,66,62,,88,80,73,58,65,65,73
09-10-2012 23.00,48,30,59,35,57,64,7,18,14,,49,42,52,38,31,33,30,44,30,82,32,88,87,74,61,62,66,62,43,88,81,73,64,65,65,73
10-10-2012 0.00,55,28,55,35,64,64,6,17,14,,63,42,63,41,36,46,35,57,61,87,45,94,87,78,61,45,71,62,,93,83,73,64,65,65,73
10-10-2012 1.00,59,28,63,40,68,68,6,17,16,21,67,48,72,47,44,57,37,71,,87,52,94,93,78,75,46,76,66,,88,84,73,87,65,65,73
10-10-2012 2.00,62,45,67,45,68,73,8,19,18,16,67,51,77,47,47,61,40,81,,81,56,94,87,83,75,66,76,71,75,88,86,73,82,65,65,73
10-10-2012 3.00,62,59,77,55,72,77,10,23,16,5,72,58,77,47,54,65,43,93,,81,,88,93,83,75,51,76,66,,88,87,73,64,65,65,73
10-10-2012 4.00,76,62,77,67,77,72,10,26,16,5,72,58,82,54,53,65,43,87,37,81,,94,93,83,81,53,76,71,,82,85,78,62,65,65,73
10-10-2012 5.00,62,66,77,71,77,72,11,28,18,19,67,66,82,54,57,70,43,93,75,81,65,94,93,83,81,53,76,71,,88,68,73,61,65,65,73
10-10-2012 6.00,81,76,82,76,72,77,14,29,21,8,67,66,77,50,57,70,49,87,77,87,60,88,93,88,81,57,71,71,,82,55,69,54,54,54,42
10-10-2012 7.00,62,81,82,81,82,72,14,33,26,11,67,76,77,50,61,81,,93,80,81,60,94,93,88,86,71,76,76,,82,41,61,45,54,54,42
10-10-2012 8.00,81,76,77,87,82,72,17,40,27,12,67,76,82,61,61,86,,87,80,81,65,88,93,88,93,66,76,71,,82,33,62,40,54,54,42
10-10-2012 9.00,83,50,82,85,86,70,17,45,18,8,67,78,80,61,63,83,,91,83,81,43,58,95,87,62,65,50,72,,81,30,63,35,54,54,42
10-10-2012 10.00,85,25,88,83,90,69,17,50,9,,67,80,78,61,65,80,,95,86,81,21,29,97,86,31,65,25,74,,81,27,65,30,54,54,42
10-10-2012 11.00,87,,94,81,95,68,18,55,,,67,83,77,61,68,78,,100,86,81,,,100,86,,65,,76,,81,25,61,26,54,54,42
10-10-2012 12.00,81,93,82,81,82,60,21,40,31,69,72,76,82,66,66,93,65,100,,87,,93,93,94,93,65,87,81,,93,26,61,21,64,64,54
10-10-2012 13.00,76,87,82,81,82,64,24,56,34,74,77,76,88,61,65,81,65,93,75,82,,93,87,78,100,64,87,87,,88,42,61,21,64,64,54
10-10-2012 14.00,93,87,82,78,77,64,31,52,34,,77,76,88,58,87,71,57,87,66,82,61,88,87,70,93,54,81,87,,93,53,65,22,64,64,54
10-10-2012 15.00,,,95,78,91,68,39,,,,79,77,82,94,75,64,,87,54,,,,,69,93,49,,,,68,68,69,24,64,64,54
10-10-2012 16.00,87,93,100,81,64,60,27,,,,82,74,73,94,,58,,54,51,77,,93,76,67,66,45,87,76,,93,74,69,25,64,64,54
10-10-2012 17.00,100,81,72,81,60,56,19,32,,,68,63,57,48,57,48,39,48,48,67,,82,76,55,58,39,82,82,,93,74,69,23,64,64,54
10-10-2012 18.00,81,81,72,76,56,56,12,32,,,68,64,57,48,39,45,36,45,44,55,,82,71,58,54,37,82,82,,88,81,69,23,65,65,73
10-10-2012 19.00,81,76,68,67,47,53,14,29,20,,64,60,57,52,42,42,32,45,42,59,,82,67,62,50,36,82,93,,88,74,75,27,65,65,73
10-10-2012 20.00,81,,63,64,50,56,21,27,,,71,66,82,45,42,42,32,42,42,52,,82,67,74,63,35,,,,67,70,78,32,65,65,73
10-10-2012 21.00,76,,56,55,56,56,14,27,,,68,63,76,55,49,42,34,42,42,46,,88,71,58,64,35,,,,67,71,77,32,65,65,73
10-10-2012 22.00,72,19,50,47,49,57,14,23,9,14,63,59,67,57,47,44,46,44,47,57,22,77,65,65,56,46,43,44,34,71,69,75,32,65,65,73
10-10-2012 23.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 0.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 1.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 2.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 3.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 4.00,69,39,45,39,43,58,15,19,19,28,58,55,59,60,45,47,59,46,52,68,45,66,59,72,49,58,87,89,69,76,68,73,32,65,65,73
11-10-2012 5.00,78,19,67,39,67,71,15,9,24,28,73,75,79,56,57,67,67,46,57,84,49,79,76,75,65,61,92,91,35,76,51,73,42,65,65,53
11-10-2012 6.00,87,,89,39,91,84,15,,29,28,88,95,100,52,69,87,76,46,62,100,54,92,93,78,81,65,98,92,,76,34,73,53,65,65,32
11-10-2012 7.00,90,40,82,86,88,72,34,19,30,,91,88,97,60,66,87,,76,71,96,60,93,90,78,78,72,93,100,41,87,28,47,45,45,45,32
11-10-2012 8.00,93,81,82,87,82,64,20,38,31,,94,88,94,69,64,87,87,76,81,93,66,100,87,78,75,76,93,100,81,87,22,32,37,45,45,32
11-10-2012 9.00,93,93,82,76,82,64,20,40,31,,94,93,100,60,64,81,81,81,87,100,81,100,87,83,75,60,93,100,,87,21,57,34,45,45,32
11-10-2012 10.00,93,,100,87,67,72,34,,31,,94,100,100,65,,87,,76,84,87,87,100,93,81,81,60,87,100,,87,21,59,31,45,45,32
11-10-2012 11.00,,93,82,87,77,68,21,46,68,,94,93,100,69,74,81,86,71,81,93,81,100,93,88,81,60,93,100,,87,20,61,26,45,45,32
11-10-2012 12.00,,,93,86,72,87,28,,48,,94,93,94,69,,86,,93,75,93,81,82,93,81,81,62,93,93,,77,24,61,16,68,68,47
11-10-2012 13.00,93,93,100,93,82,68,30,,76,,94,100,94,74,86,85,,76,75,100,87,93,87,81,81,81,93,100,,77,53,65,24,68,68,47
11-10-2012 14.00,93,93,87,93,82,68,32,59,52,,88,100,100,,64,,65,72,75,87,81,93,71,74,76,81,87,93,,82,54,61,26,68,68,47
11-10-2012 15.00,,,82,93,82,72,30,43,59,86,88,100,91,57,80,59,,76,69,67,81,88,71,62,76,64,87,87,76,82,62,63,25,68,68,47
11-10-2012 16.00,19,10,73,78,71,67,29,36,49,68,78,95,82,51,68,54,13,67,63,64,74,78,66,65,75,61,82,83,80,86,60,64,24,69,69,52
11-10-2012 17.00,38,21,65,63,60,62,28,30,40,51,69,91,73,46,57,49,26,58,58,62,67,69,61,68,75,59,77,80,84,90,58,65,24,69,69,57
11-10-2012 18.00,57,31,56,49,49,58,27,24,30,34,60,87,64,40,45,44,40,49,52,59,61,59,57,71,74,57,72,76,89,94,57,66,23,69,69,62
11-10-2012 19.00,76,42,48,34,38,53,26,18,21,17,51,83,55,35,34,39,53,41,47,57,54,50,52,75,74,54,68,73,93,99,55,67,23,69,69,67
11-10-2012 20.00,76,42,48,34,38,53,26,18,21,17,51,83,55,35,34,39,53,41,37,57,54,50,52,75,74,54,68,73,93,99,55,67,23,69,69,67
11-10-2012 21.00,87,71,63,76,49,53,23,19,22,35,48,77,62,27,29,33,37,34,37,49,49,57,46,70,54,50,39,48,76,56,66,64,39,69,69,67
11-10-2012 22.00,93,55,59,71,53,56,23,18,23,,54,77,62,27,29,33,34,34,37,53,39,57,40,74,53,53,45,48,76,59,77,68,42,69,69,67
11-10-2012 23.00,93,,59,71,53,56,60,18,26,38,51,77,74,27,34,35,39,38,60,56,45,57,55,74,53,57,45,59,87,68,67,68,23,69,69,67
12-10-2012 0.00,93,59,67,76,56,60,49,18,28,44,57,73,83,35,39,57,42,47,56,77,45,78,67,74,,57,55,48,87,68,70,68,57,69,69,67
12-10-2012 1.00,93,59,72,76,60,64,40,21,30,50,65,73,83,37,39,61,49,47,52,87,48,78,71,74,,65,55,51,93,72,70,64,40,69,69,67
12-10-2012 2.00,93,67,71,76,59,64,60,20,32,57,73,73,94,43,42,70,52,53,65,93,56,78,76,74,52,70,48,51,87,72,70,73,23,69,69,67
12-10-2012 3.00,87,76,71,76,68,64,64,25,28,57,83,73,94,,37,70,52,61,69,93,60,78,67,74,52,75,47,51,87,72,54,52,56,69,69,67
12-10-2012 4.00,87,76,71,76,68,68,56,26,21,61,78,77,94,50,37,70,60,65,69,93,64,83,71,69,52,89,54,50,,77,54,56,53,69,69,67
12-10-2012 5.00,87,81,76,76,68,68,60,28,21,61,83,82,94,50,32,100,65,65,74,87,69,88,81,74,52,89,54,54,,71,47,44,47,69,69,67
12-10-2012 6.00,93,81,71,76,77,68,77,29,34,61,83,88,94,53,34,,69,70,80,93,74,88,76,74,60,80,62,54,81,66,41,37,37,51,51,26
12-10-2012 7.00,93,81,71,76,77,68,88,33,32,46,88,82,94,57,37,,69,70,80,93,74,88,76,83,60,80,50,54,81,76,30,27,31,51,51,26
12-10-2012 8.00,93,87,71,81,72,68,82,38,34,46,88,82,94,,37,,64,75,80,93,80,88,76,88,64,70,50,58,81,70,26,27,40,51,51,26
12-10-2012 9.00,93,87,71,81,77,63,87,38,36,49,88,88,94,57,40,80,64,86,86,87,80,88,66,88,64,80,50,53,75,66,19,45,31,51,51,26
12-10-2012 10.00,93,93,76,81,77,63,87,46,39,45,88,88,94,57,43,,60,86,80,93,80,78,66,83,64,80,46,53,81,70,21,46,22,51,51,26
12-10-2012 11.00,93,93,76,81,77,68,82,40,42,49,94,83,94,57,52,,56,86,80,93,86,88,66,83,69,80,49,53,80,70,21,48,20,51,51,26
12-10-2012 12.00,93,93,71,81,82,72,82,38,42,52,94,88,94,61,80,86,56,86,40,93,86,83,70,83,69,75,49,53,80,65,30,51,23,66,66,51
12-10-2012 13.00,93,93,71,76,77,72,82,49,42,49,94,83,94,61,75,93,56,75,,87,80,77,54,74,64,70,46,53,75,57,34,54,20,66,66,51
12-10-2012 14.00,93,93,71,81,77,72,77,46,42,40,88,88,78,57,,65,49,70,70,87,56,69,47,61,52,65,40,53,65,50,45,61,17,66,66,51
12-10-2012 15.00,93,100,71,81,82,68,77,49,,35,88,83,69,54,60,46,40,58,,63,43,69,44,54,45,65,37,46,,50,70,74,29,66,66,51
12-10-2012 16.00,,100,71,81,82,72,82,41,,30,69,88,65,51,52,41,35,47,46,52,37,57,39,54,39,36,35,,,48,81,74,42,66,66,51
12-10-2012 17.00,93,93,71,87,68,68,82,39,28,,69,83,51,55,42,38,31,39,43,40,33,54,39,51,40,34,33,,45,48,82,74,42,66,66,51
12-10-2012 18.00,93,93,71,75,56,60,82,37,28,,73,87,49,56,37,38,29,34,41,33,30,44,37,51,37,34,33,35,,48,83,74,25,72,72,75
12-10-2012 19.00,87,,67,74,43,68,82,30,,,70,86,53,52,26,36,27,34,38,33,26,42,34,51,48,34,,,,48,79,75,31,72,72,75
12-10-2012 20.00,76,76,67,81,40,68,82,33,25,29,55,74,54,56,25,39,,37,38,31,25,51,34,51,35,39,36,31,,51,83,69,37,72,72,75
12-10-2012 21.00,87,62,71,76,49,68,77,24,17,27,51,65,51,56,26,42,29,37,44,31,25,50,37,51,30,38,36,,,51,85,69,44,72,72,75
12-10-2012 22.00,76,59,71,71,52,72,72,29,22,31,65,65,61,60,21,45,31,42,47,38,25,50,37,58,32,36,38,33,,58,81,73,32,72,72,75
12-10-2012 23.00,87,45,71,71,63,63,72,32,28,33,74,65,65,60,24,44,33,48,50,37,29,60,55,58,37,71,41,35,57,76,83,73,20,72,72,75
13-10-2012 0.00,81,40,70,62,59,60,65,30,27,33,70,63,62,61,25,44,37,51,50,38,31,60,52,60,38,68,44,39,57,71,79,73,20,72,72,75
13-10-2012 1.00,75,36,69,54,55,57,59,29,27,33,67,62,60,63,26,45,42,54,51,39,34,60,50,63,39,66,48,44,58,66,76,73,20,72,72,75
13-10-2012 2.00,69,31,68,45,52,54,52,27,26,33,64,61,58,64,28,45,47,57,51,41,37,60,48,66,41,63,51,49,58,61,73,74,20,72,72,75
13-10-2012 3.00,63,27,68,37,48,52,46,26,26,33,60,59,55,66,29,46,52,61,52,42,40,61,45,69,42,61,55,54,59,56,70,74,20,72,72,75
13-10-2012 4.00,57,22,67,29,45,49,39,25,25,33,57,58,53,68,31,46,56,64,53,44,43,61,43,72,44,58,58,58,60,51,67,75,20,72,72,75
13-10-2012 5.00,87,,71,93,72,68,87,56,47,65,83,88,100,72,74,76,66,67,64,72,70,88,100,62,60,87,75,,81,87,75,78,37,65,65,61
13-10-2012 6.00,93,87,71,87,67,77,76,28,54,,83,83,88,44,59,87,70,67,75,77,75,88,100,65,60,70,76,75,,87,50,69,54,58,58,47
13-10-2012 7.00,93,93,71,93,77,72,81,68,54,,83,83,88,47,,87,70,72,75,72,75,88,81,61,60,75,81,70,75,87,40,65,54,58,58,47
13-10-2012 8.00,93,93,71,93,82,72,81,68,54,,83,83,88,46,68,87,57,77,72,77,75,88,93,69,60,41,81,75,,87,34,65,54,58,58,47
13-10-2012 9.00,93,100,87,93,82,72,76,56,44,,88,83,94,,74,87,61,93,70,77,70,88,93,73,60,43,81,75,,93,33,63,35,58,58,47
13-10-2012 10.00,87,93,87,93,82,77,81,68,54,,88,100,100,40,92,87,56,100,81,87,75,83,100,78,,86,93,,,93,37,62,41,58,58,47
13-10-2012 11.00,93,93,82,81,82,72,87,77,51,,88,88,94,37,79,71,56,100,81,82,,88,87,73,52,,87,81,,87,28,61,22,58,58,47
13-10-2012 12.00,93,93,87,93,76,77,76,63,51,80,94,88,100,40,74,76,60,100,76,82,,88,93,73,61,69,87,62,,87,42,65,22,62,62,53
13-10-2012 13.00,93,87,87,93,82,82,87,45,55,86,94,88,94,43,80,76,60,93,69,77,,78,76,69,65,83,81,58,,54,53,65,24,62,62,53
13-10-2012 14.00,93,81,82,87,82,82,81,48,55,74,83,83,88,,74,76,56,93,62,68,,69,72,57,65,70,54,50,,50,60,61,26,62,62,53
13-10-2012 15.00,93,81,76,87,67,82,81,51,76,74,83,78,78,50,55,71,43,93,57,60,,57,63,54,70,31,38,58,,66,69,69,29,62,62,53
13-10-2012 16.00,,81,76,87,67,77,67,48,67,60,69,69,65,50,38,66,57,82,53,56,49,54,55,48,57,28,44,62,,75,72,69,35,62,62,53
13-10-2012 17.00,93,87,67,87,67,68,59,45,52,,69,65,58,50,36,62,,87,50,53,43,47,43,48,50,22,41,62,,76,74,65,42,62,62,53
13-10-2012 18.00,93,93,63,76,63,63,55,42,42,,61,61,54,50,31,62,,82,48,53,34,48,46,48,37,31,39,54,,76,76,65,42,65,65,63
13-10-2012 19.00,93,93,55,76,59,64,48,35,35,,57,58,48,50,24,55,43,82,47,60,34,48,46,48,32,31,38,44,45,54,78,61,42,65,65,63
13-10-2012 20.00,93,93,59,81,46,64,48,30,42,53,64,63,43,54,19,52,43,82,41,57,46,48,46,48,37,17,38,54,,37,79,74,48,65,65,63
13-10-2012 21.00,93,93,55,76,46,56,45,27,25,44,54,54,58,58,18,55,40,82,44,64,34,51,47,51,34,39,30,57,,34,79,64,54,65,65,63
13-10-2012 22.00,87,93,52,76,49,52,45,25,40,39,48,54,61,58,20,59,43,82,22,60,34,51,53,51,37,46,32,57,41,39,81,69,61,65,65,63
13-10-2012 23.00,87,93,52,82,52,56,39,25,30,41,57,51,65,58,23,59,46,77,,68,49,54,64,54,42,60,34,50,,49,71,73,61,65,65,63
14-10-2012 0.00,93,93,52,71,56,56,39,23,20,62,57,58,69,58,26,71,49,87,52,73,56,61,64,54,48,36,37,,59,48,83,73,65,65,65,63
14-10-2012 1.00,93,93,51,71,63,56,45,27,15,62,57,65,88,62,28,76,49,93,52,73,56,64,72,57,48,81,39,46,,48,73,72,61,65,65,63
14-10-2012 2.00,93,100,62,71,68,64,48,28,16,66,73,65,78,77,28,81,57,87,52,73,65,64,72,57,52,64,39,45,69,41,72,72,64,65,65,63
14-10-2012 3.00,93,93,71,71,68,68,55,30,25,66,78,69,88,82,28,87,57,93,52,77,65,69,72,65,52,89,42,49,,55,77,72,64,65,65,63
14-10-2012 4.00,93,93,71,82,63,68,63,32,29,66,83,73,88,87,31,87,45,93,56,88,69,69,77,65,52,91,45,49,,74,83,77,61,65,65,63
14-10-2012 5.00,93,93,76,87,67,72,59,42,33,71,83,73,94,93,31,87,39,100,60,88,,73,87,69,55,,42,48,,86,68,60,57,65,65,63
14-10-2012 6.00,93,100,76,82,67,72,59,48,52,53,83,73,94,87,39,93,39,100,65,93,,73,87,73,55,,48,48,80,86,46,54,51,51,51,36
14-10-2012 7.00,93,93,76,82,67,68,67,51,64,61,83,78,94,87,49,87,42,93,65,87,80,78,76,73,59,93,56,52,,80,38,45,45,51,51,36
14-10-2012 8.00,93,93,76,87,77,72,67,55,60,,94,73,94,87,66,87,39,100,65,93,80,78,71,73,64,93,60,52,,86,35,42,40,51,51,36
14-10-2012 9.00,93,93,71,82,77,72,51,62,,75,88,78,94,88,75,93,49,93,65,93,80,78,76,78,69,93,60,69,,79,35,39,35,51,51,36
14-10-2012 10.00,93,87,76,82,77,72,71,62,,32,88,83,94,93,70,93,61,100,65,87,,78,81,78,64,92,64,74,,79,35,48,30,51,51,36
14-10-2012 11.00,93,87,81,82,77,77,76,62,52,39,88,83,94,88,81,93,53,100,65,87,,73,87,83,59,92,64,74,,79,45,58,28,51,51,36
14-10-2012 12.00,93,87,82,87,82,82,71,67,52,46,88,78,100,88,81,93,57,100,66,87,,73,81,88,69,70,60,48,80,86,45,65,28,61,61,48
14-10-2012 13.00,100,87,81,87,82,77,66,66,64,39,88,78,100,93,87,93,62,100,66,77,75,69,71,88,60,88,48,39,,60,45,65,26,61,61,48
14-10-2012 14.00,93,87,81,82,82,77,62,47,60,37,88,78,100,88,87,93,62,93,66,68,70,61,58,83,52,71,45,42,,39,50,74,28,61,61,48
14-10-2012 15.00,93,87,82,93,77,72,67,44,49,57,88,73,69,88,100,88,62,82,67,60,87,57,47,65,49,40,37,39,,34,66,69,26,61,61,48
14-10-2012 16.00,81,87,77,93,67,67,59,42,43,40,88,69,65,93,100,88,81,68,67,56,87,57,44,65,50,37,34,34,,34,76,74,27,61,61,48
14-10-2012 17.00,93,87,72,87,59,60,59,40,37,40,78,69,65,93,87,73,87,69,77,53,87,54,48,54,47,31,32,34,,31,84,74,35,61,61,48
14-10-2012 18.00,93,87,67,93,52,56,52,33,33,37,69,65,61,88,87,69,87,64,77,49,81,54,45,54,41,,30,27,,27,83,74,37,66,66,72
14-10-2012 19.00,93,87,63,87,46,53,48,25,29,70,61,65,62,88,100,69,87,64,77,49,81,54,42,48,39,61,30,32,39,27,89,69,40,66,66,72
14-10-2012 20.00,93,77,55,82,41,56,43,23,25,87,61,65,61,83,93,57,87,64,82,49,81,54,42,54,39,38,28,27,,27,79,73,48,66,66,72
14-10-2012 21.00,93,77,59,77,46,56,43,20,23,66,61,65,62,94,100,69,88,64,82,47,81,61,42,54,39,,35,37,,29,89,69,51,66,66,72
14-10-2012 22.00,93,77,52,82,46,60,40,21,25,47,69,74,65,88,93,69,82,61,88,49,87,74,45,58,42,,35,,,37,91,73,57,66,66,72
14-10-2012 23.00,93,77,43,87,46,60,40,20,25,47,74,74,69,83,100,69,88,64,88,53,87,74,48,61,45,75,,53,45,60,90,73,61,66,66,72
15-10-2012 0.00,93,77,59,77,46,60,38,20,29,54,78,74,74,83,100,73,88,68,88,56,87,74,55,57,45,75,54,53,56,74,,78,57,66,66,72
15-10-2012 1.00,93,77,63,82,56,64,43,22,,57,78,74,78,83,100,73,88,73,82,60,93,83,59,61,48,81,62,50,,80,90,78,48,66,66,72
15-10-2012 2.00,93,77,72,82,64,64,40,22,,,78,74,83,83,93,73,88,73,77,68,93,83,67,61,47,93,71,54,49,52,93,73,39,66,66,72
15-10-2012 3.00,87,82,77,82,72,72,49,27,38,,78,78,83,77,93,77,88,73,82,63,93,83,76,61,51,100,76,58,52,49,99,78,64,66,66,72
15-10-2012 4.00,93,82,77,87,82,72,59,35,41,58,78,78,88,77,93,77,82,77,88,63,87,83,71,61,51,100,76,62,,,98,78,61,66,66,72
15-10-2012 5.00,93,87,77,87,82,82,68,37,,81,83,74,94,82,93,64,88,77,88,67,93,88,76,65,51,100,71,66,86,65,75,73,69,66,66,72
15-10-2012 6.00,93,93,87,87,82,82,72,37,47,81,83,74,94,82,93,73,88,72,88,72,93,88,81,65,55,93,71,66,86,70,59,61,61,60,60,44
15-10-2012 7.00,93,100,93,82,82,77,72,45,,81,83,88,88,88,93,93,88,72,82,77,93,83,93,74,55,93,76,71,93,70,59,69,57,60,60,44
15-10-2012 8.00,,100,93,87,88,77,77,48,,93,83,88,88,88,93,93,93,68,82,77,88,88,93,74,55,100,71,66,,93,48,51,40,60,60,44
15-10-2012 9.00,87,100,93,87,82,82,72,48,,93,83,88,94,88,93,93,93,68,82,77,88,88,93,74,59,100,76,66,,70,41,69,35,60,60,44
15-10-2012 10.00,87,87,93,87,77,82,77,48,61,93,88,83,94,88,87,93,93,72,82,82,88,88,93,74,67,,76,71,93,93,31,67,33,60,60,44
15-10-2012 11.00,87,93,93,87,77,82,67,48,,81,88,93,94,82,93,88,88,68,82,82,93,94,93,74,62,100,76,76,,93,35,65,32,60,60,44
15-10-2012 12.00,93,93,87,93,72,77,82,51,61,76,82,88,94,77,93,88,88,72,82,72,88,88,87,74,67,93,76,76,,93,49,61,28,67,67,53
